"No.","Pos. [°2θ]","Iobs [cps]"
"117","9.5437","167.5187"
"118","9.5827","172.0630"
"119","9.6217","181.2768"
"120","9.6607","189.4150"
"121","9.6997","201.3916"
"122","9.7387","215.0430"
"123","9.7777","236.5677"
"124","9.8167","258.1722"
"125","9.8557","277.9925"
"126","9.8947","282.4716"
"127","9.9337","259.6027"
"128","9.9727","224.3434"
"129","10.0117","192.5001"
"130","10.0507","171.4505"
"131","10.0897","159.1849"
"132","10.1287","154.8684"
"133","10.1677","151.3538"
"134","10.2067","150.4457"
"135","10.2457","146.5623"
"136","10.2847","141.7354"
"137","10.3237","141.6476"
"138","10.3627","142.2071"
"139","10.4017","140.0817"
"140","10.4407","141.6764"
"141","10.4797","140.1310"
"142","10.5187","135.6201"
"143","10.5577","136.3396"
"144","10.5967","136.6099"
"145","10.6357","136.4898"
"146","10.6747","133.6250"
"147","10.7137","132.2577"
"148","10.7527","131.0718"
"149","10.7917","130.9078"
"150","10.8307","131.2164"
"151","10.8697","128.1759"
"152","10.9087","129.0996"
"153","10.9477","131.3183"
"154","10.9867","128.1930"
"155","11.0257","126.0512"
"156","11.0647","127.0482"
"157","11.1037","127.1473"
"158","11.1427","126.0434"
"159","11.1817","125.5730"
"160","11.2207","125.7961"
"161","11.2597","127.5108"
"162","11.2987","128.8617"
"163","11.3377","124.8118"
"164","11.3767","122.8908"
"165","11.4157","120.5325"
"166","11.4547","119.9190"
"167","11.4937","120.3433"
"168","11.5327","121.4400"
"169","11.5717","123.9141"
"170","11.6107","122.4162"
"171","11.6497","122.6819"
"172","11.6887","120.5177"
"173","11.7277","119.8733"
"174","11.7667","119.7527"
"175","11.8057","119.9896"
"176","11.8447","120.7122"
"177","11.8837","118.4355"
"178","11.9227","118.1068"
"179","11.9617","116.9995"
"180","12.0007","116.7645"
"181","12.0397","117.0304"
"182","12.0787","117.0094"
"183","12.1177","116.2070"
"184","12.1567","118.2187"
"185","12.1957","116.8348"
"186","12.2347","116.4837"
"187","12.2737","117.7760"
"188","12.3127","115.7220"
"189","12.3517","118.7152"
"190","12.3907","113.2355"
"191","12.4297","112.7159"
"192","12.4687","113.0930"
"193","12.5077","115.8320"
"194","12.5467","115.6817"
"195","12.5857","115.0399"
"196","12.6247","114.3933"
"197","12.6637","111.2811"
"198","12.7027","113.1200"
"199","12.7417","113.0907"
"200","12.7807","114.3798"
"201","12.8197","111.6037"
"202","12.8587","109.9454"
"203","12.8977","109.2880"
"204","12.9367","111.6988"
"205","12.9757","111.0451"
"206","13.0147","112.0102"
"207","13.0537","111.1522"
"208","13.0927","113.2705"
"209","13.1317","109.6640"
"210","13.1707","110.7934"
"211","13.2097","106.5687"
"212","13.2487","107.6398"
"213","13.2877","108.4981"
"214","13.3267","111.6333"
"215","13.3657","109.9869"
"216","13.4047","108.7830"
"217","13.4437","109.0153"
"218","13.4827","108.7438"
"219","13.5217","108.6661"
"220","13.5607","109.1604"
"221","13.5997","110.3495"
"222","13.6387","110.5924"
"223","13.6777","110.6751"
"224","13.7167","111.0882"
"225","13.7557","109.2101"
"226","13.7947","110.2981"
"227","13.8337","111.1143"
"228","13.8727","114.4881"
"229","13.9117","114.6898"
"230","13.9507","115.4258"
"231","13.9897","115.6126"
"232","14.0287","115.1781"
"233","14.0677","114.8589"
"234","14.1067","111.3142"
"235","14.1457","107.4761"
"236","14.1847","107.2608"
"237","14.2237","106.5811"
"238","14.2627","106.7199"
"239","14.3017","106.6694"
"240","14.3407","106.0175"
"241","14.3797","107.0237"
"242","14.4187","106.1619"
"243","14.4577","106.0589"
"244","14.4967","104.9076"
"245","14.5357","104.1547"
"246","14.5747","105.8943"
"247","14.6137","105.8036"
"248","14.6527","102.8446"
"249","14.6917","103.0538"
"250","14.7307","105.1622"
"251","14.7697","105.2362"
"252","14.8087","105.1186"
"253","14.8477","104.5136"
"254","14.8867","102.9214"
"255","14.9257","103.2109"
"256","14.9647","103.6196"
"257","15.0037","102.5472"
"258","15.0427","102.0075"
"259","15.0817","102.2837"
"260","15.1207","102.7508"
"261","15.1597","102.1172"
"262","15.1987","102.1821"
"263","15.2377","102.7079"
"264","15.2767","103.1324"
"265","15.3157","102.5831"
"266","15.3547","101.8466"
"267","15.3937","101.6461"
"268","15.4327","99.3077"
"269","15.4717","100.3923"
"270","15.5107","102.9563"
"271","15.5497","99.4899"
"272","15.5887","100.5756"
"273","15.6277","102.0130"
"274","15.6667","101.9163"
"275","15.7057","101.0173"
"276","15.7447","100.3252"
"277","15.7837","98.9756"
"278","15.8227","98.6356"
"279","15.8617","100.8036"
"280","15.9007","99.9114"
"281","15.9397","100.2311"
"282","15.9787","101.0902"
"283","16.0177","100.4180"
"284","16.0567","100.2371"
"285","16.0957","98.1301"
"286","16.1347","98.9555"
"287","16.1737","97.7051"
"288","16.2127","99.4813"
"289","16.2517","100.2168"
"290","16.2907","101.6848"
"291","16.3297","98.4196"
"292","16.3687","99.6833"
"293","16.4077","99.9562"
"294","16.4467","100.5860"
"295","16.4857","100.6248"
"296","16.5247","99.2820"
"297","16.5637","97.9551"
"298","16.6027","98.1244"
"299","16.6417","95.8800"
"300","16.6807","94.5359"
"301","16.7197","96.4512"
"302","16.7587","96.8699"
"303","16.7977","97.8549"
"304","16.8367","98.5534"
"305","16.8757","95.2108"
"306","16.9147","97.1350"
"307","16.9537","98.5083"
"308","16.9927","97.8059"
"309","17.0317","96.9077"
"310","17.0707","97.6511"
"311","17.1097","99.0494"
"312","17.1487","95.0056"
"313","17.1877","97.8240"
"314","17.2267","98.7946"
"315","17.2657","98.8141"
"316","17.3047","95.5227"
"317","17.3437","96.8094"
"318","17.3827","97.8118"
"319","17.4217","96.4281"
"320","17.4607","97.7446"
"321","17.4997","96.1430"
"322","17.5387","95.7530"
"323","17.5777","96.0408"
"324","17.6167","93.5854"
"325","17.6557","95.4928"
"326","17.6947","96.7716"
"327","17.7337","98.7022"
"328","17.7727","97.9574"
"329","17.8117","96.0563"
"330","17.8507","97.5487"
"331","17.8897","96.5209"
"332","17.9287","95.7418"
"333","17.9677","96.0021"
"334","18.0067","96.1592"
"335","18.0457","96.8265"
"336","18.0847","95.6394"
"337","18.1237","93.8626"
"338","18.1627","97.1687"
"339","18.2017","96.9678"
"340","18.2407","98.1599"
"341","18.2797","96.8036"
"342","18.3187","94.9712"
"343","18.3577","94.5921"
"344","18.3967","94.4165"
"345","18.4357","94.5177"
"346","18.4747","93.6853"
"347","18.5137","95.3705"
"348","18.5527","96.6015"
"349","18.5917","94.6074"
"350","18.6307","93.6970"
"351","18.6697","95.0531"
"352","18.7087","94.6542"
"353","18.7477","92.4647"
"354","18.7867","93.6090"
"355","18.8257","95.2596"
"356","18.8647","94.5844"
"357","18.9037","93.7151"
"358","18.9427","95.8845"
"359","18.9817","98.5337"
"360","19.0207","96.9376"
"361","19.0597","95.1061"
"362","19.0987","95.2482"
"363","19.1377","97.0251"
"364","19.1767","97.1446"
"365","19.2157","96.2643"
"366","19.2547","93.6068"
"367","19.2937","95.0875"
"368","19.3327","97.1646"
"369","19.3717","95.3232"
"370","19.4107","93.9191"
"371","19.4497","95.0170"
"372","19.4887","95.2868"
"373","19.5277","96.4420"
"374","19.5667","96.8528"
"375","19.6057","93.8453"
"376","19.6447","92.4220"
"377","19.6837","97.1111"
"378","19.7227","98.6910"
"379","19.7617","101.0809"
"380","19.8007","105.8447"
"381","19.8397","107.9494"
"382","19.8787","106.0125"
"383","19.9177","106.0356"
"384","19.9567","104.4675"
"385","19.9957","102.8410"
"386","20.0347","98.3906"
"387","20.0737","95.1852"
"388","20.1127","96.7620"
"389","20.1517","97.0803"
"390","20.1907","95.6537"
"391","20.2297","96.4586"
"392","20.2687","96.6089"
"393","20.3077","95.6382"
"394","20.3467","93.9230"
"395","20.3857","94.6851"
"396","20.4247","95.7198"
"397","20.4637","96.9197"
"398","20.5027","93.5632"
"399","20.5417","96.1594"
"400","20.5807","95.2130"
"401","20.6197","96.6170"
"402","20.6587","98.1108"
"403","20.6977","93.7591"
"404","20.7367","95.0748"
"405","20.7757","97.1086"
"406","20.8147","99.3664"
"407","20.8537","97.1710"
"408","20.8927","95.0703"
"409","20.9317","95.7987"
"410","20.9707","94.4915"
"411","21.0097","94.5241"
"412","21.0487","97.2108"
"413","21.0877","97.8160"
"414","21.1267","96.6171"
"415","21.1657","96.2054"
"416","21.2047","96.2450"
"417","21.2437","96.5987"
"418","21.2827","97.9195"
"419","21.3217","100.3686"
"420","21.3607","98.8168"
"421","21.3997","100.9420"
"422","21.4387","105.1635"
"423","21.4777","106.3870"
"424","21.5167","108.8663"
"425","21.5557","114.3213"
"426","21.5947","124.5126"
"427","21.6337","132.1655"
"428","21.6727","138.8643"
"429","21.7117","139.2519"
"430","21.7507","129.5675"
"431","21.7897","118.6919"
"432","21.8287","110.1095"
"433","21.8677","102.7277"
"434","21.9067","100.8580"
"435","21.9457","101.7358"
"436","21.9847","100.5813"
"437","22.0237","98.5575"
"438","22.0627","97.1019"
"439","22.1017","99.4183"
"440","22.1407","101.6363"
"441","22.1797","102.4198"
"442","22.2187","102.4952"
"443","22.2577","103.9214"
"444","22.2967","103.5488"
"445","22.3357","102.9337"
"446","22.3747","100.4820"
"447","22.4137","99.5622"
"448","22.4527","99.0524"
"449","22.4917","99.0547"
"450","22.5307","100.1082"
"451","22.5697","99.7304"
"452","22.6087","98.8863"
"453","22.6477","99.7959"
"454","22.6867","101.0074"
"455","22.7257","100.6271"
"456","22.7647","100.6183"
"457","22.8037","102.7586"
"458","22.8427","103.6271"
"459","22.8817","103.6591"
"460","22.9207","102.9442"
"461","22.9597","99.4579"
"462","22.9987","98.4968"
"463","23.0377","98.7001"
"464","23.0767","98.7620"
"465","23.1157","98.0100"
"466","23.1547","96.1944"
"467","23.1937","97.1160"
"468","23.2327","98.6422"
"469","23.2717","98.3916"
"470","23.3107","97.4814"
"471","23.3497","97.6035"
"472","23.3887","97.6103"
"473","23.4277","97.9002"
"474","23.4667","98.3302"
"475","23.5057","97.8946"
"476","23.5447","97.8321"
"477","23.5837","98.2059"
"478","23.6227","98.8848"
"479","23.6617","98.6842"
"480","23.7007","96.8130"
"481","23.7397","99.1200"
"482","23.7787","100.7500"
"483","23.8177","101.0365"
"484","23.8567","96.9509"
"485","23.8957","100.1125"
"486","23.9347","99.6217"
"487","23.9737","100.9510"
"488","24.0127","100.3767"
"489","24.0517","102.4107"
"490","24.0907","101.2508"
"491","24.1297","100.8092"
"492","24.1687","103.1524"
"493","24.2077","106.1095"
"494","24.2467","105.0107"
"495","24.2857","109.1850"
"496","24.3247","113.3266"
"497","24.3637","116.8013"
"498","24.4027","120.8949"
"499","24.4417","125.6729"
"500","24.4807","118.2568"
"501","24.5197","111.0206"
"502","24.5587","108.0595"
"503","24.5977","101.0486"
"504","24.6367","101.0974"
"505","24.6757","101.9808"
"506","24.7147","99.6621"
"507","24.7537","100.3684"
"508","24.7927","98.0305"
"509","24.8317","100.8230"
"510","24.8707","101.0229"
"511","24.9097","101.1441"
"512","24.9487","99.7626"
"513","24.9877","102.7685"
"514","25.0267","100.9819"
"515","25.0657","99.9378"
"516","25.1047","102.0974"
"517","25.1437","102.5219"
"518","25.1827","104.6904"
"519","25.2217","102.0122"
"520","25.2607","104.2775"
"521","25.2997","102.1462"
"522","25.3387","103.8208"
"523","25.3777","103.6169"
"524","25.4167","106.9573"
"525","25.4557","107.4548"
"526","25.4947","105.1119"
"527","25.5337","104.8370"
"528","25.5727","107.0395"
"529","25.6117","104.4770"
"530","25.6507","105.1431"
"531","25.6897","106.4646"
"532","25.7287","112.5748"
"533","25.7677","115.3650"
"534","25.8067","121.3116"
"535","25.8457","131.4683"
"536","25.8847","139.0397"
"537","25.9237","143.7845"
"538","25.9627","142.2894"
"539","26.0017","133.0520"
"540","26.0407","119.1236"
"541","26.0797","110.5524"
"542","26.1187","108.8955"
"543","26.1577","105.3029"
"544","26.1967","102.8826"
"545","26.2357","102.1701"
"546","26.2747","100.4466"
"547","26.3137","100.2945"
"548","26.3527","99.8900"
"549","26.3917","99.0754"
"550","26.4307","101.5050"
"551","26.4697","101.1390"
"552","26.5087","101.2187"
"553","26.5477","103.2232"
"554","26.5867","100.0508"
"555","26.6257","98.1819"
"556","26.6647","98.1814"
"557","26.7037","96.6567"
"558","26.7427","98.4045"
"559","26.7817","100.0833"
"560","26.8207","98.8029"
"561","26.8597","98.8812"
"562","26.8987","99.4408"
"563","26.9377","98.0207"
"564","26.9767","97.0297"
"565","27.0157","96.7213"
"566","27.0547","96.9345"
"567","27.0937","96.8087"
"568","27.1327","95.9804"
"569","27.1717","98.1818"
"570","27.2107","99.1717"
"571","27.2497","97.1104"
"572","27.2887","94.5951"
"573","27.3277","95.3802"
"574","27.3667","96.6176"
"575","27.4057","96.9841"
"576","27.4447","98.0746"
"577","27.4837","98.3554"
"578","27.5227","98.4929"
"579","27.5617","96.1284"
"580","27.6007","95.3583"
"581","27.6397","98.8938"
"582","27.6787","98.0072"
"583","27.7177","98.3678"
"584","27.7567","93.7254"
"585","27.7957","93.6839"
"586","27.8347","96.8832"
"587","27.8737","98.2587"
"588","27.9127","96.1768"
"589","27.9517","97.0446"
"590","27.9907","96.0540"
"591","28.0297","97.1224"
"592","28.0687","98.1969"
"593","28.1077","96.2184"
"594","28.1467","98.8102"
"595","28.1857","101.6160"
"596","28.2247","99.4638"
"597","28.2637","96.9904"
"598","28.3027","100.1714"
"599","28.3417","97.4752"
"600","28.3807","95.6938"
"601","28.4197","96.1253"
"602","28.4587","98.1483"
"603","28.4977","98.2671"
"604","28.5367","97.4861"
"605","28.5757","96.6689"
"606","28.6147","93.5874"
"607","28.6537","94.0288"
"608","28.6927","94.0955"
"609","28.7317","93.6754"
"610","28.7707","92.4892"
"611","28.8097","93.3216"
"612","28.8487","92.3981"
"613","28.8877","93.3918"
"614","28.9267","96.4447"
"615","28.9657","95.1480"
"616","29.0047","92.8841"
"617","29.0437","96.2369"
"618","29.0827","93.1200"
"619","29.1217","95.5235"
"620","29.1607","97.2819"
"621","29.1997","95.7222"
"622","29.2387","94.1170"
"623","29.2777","96.6702"
"624","29.3167","99.0848"
"625","29.3557","97.2605"
"626","29.3947","96.9309"
"627","29.4337","99.8774"
"628","29.4727","103.5620"
"629","29.5117","106.7493"
"630","29.5507","110.8290"
"631","29.5897","110.5009"
"632","29.6287","108.5140"
"633","29.6677","108.3714"
"634","29.7067","106.5029"
"635","29.7457","106.0843"
"636","29.7847","108.0199"
"637","29.8237","109.8458"
"638","29.8627","114.5383"
"639","29.9017","123.5983"
"640","29.9407","135.6836"
"641","29.9797","146.3603"
"642","30.0187","154.3450"
"643","30.0577","148.9078"
"644","30.0967","136.6982"
"645","30.1357","124.8814"
"646","30.1747","112.9022"
"647","30.2137","104.1534"
"648","30.2527","99.5932"
"649","30.2917","97.9183"
"650","30.3307","97.2330"
"651","30.3697","98.4422"
"652","30.4087","99.0917"
"653","30.4477","95.8492"
"654","30.4867","92.8054"
"655","30.5257","92.3359"
"656","30.5647","92.5305"
"657","30.6037","93.0003"
"658","30.6427","93.7615"
"659","30.6817","93.0142"
"660","30.7207","91.3695"
"661","30.7597","92.6453"
"662","30.7987","94.2547"
"663","30.8377","93.6046"
"664","30.8767","93.4000"
"665","30.9157","93.1156"
"666","30.9547","93.2013"
"667","30.9937","93.7427"
"668","31.0327","94.1275"
"669","31.0717","93.9527"
"670","31.1107","93.4287"
"671","31.1497","92.4344"
"672","31.1887","90.5770"
"673","31.2277","89.3634"
"674","31.2667","90.3960"
"675","31.3057","89.8198"
"676","31.3447","92.2352"
"677","31.3837","93.7030"
"678","31.4227","91.6571"
"679","31.4617","91.1826"
"680","31.5007","90.6778"
"681","31.5397","89.1900"
"682","31.5787","92.4493"
"683","31.6177","93.3348"
"684","31.6567","91.4179"
"685","31.6957","91.6027"
"686","31.7347","92.2870"
"687","31.7737","91.2501"
"688","31.8127","92.1785"
"689","31.8517","93.1187"
"690","31.8907","88.8284"
"691","31.9297","90.3953"
"692","31.9687","91.5040"
"693","32.0077","92.4779"
"694","32.0467","94.0879"
"695","32.0857","94.8788"
"696","32.1247","93.3748"
"697","32.1637","92.0976"
"698","32.2027","93.1713"
"699","32.2417","92.6192"
"700","32.2807","92.8653"
"701","32.3197","89.8615"
"702","32.3587","91.9159"
"703","32.3977","90.4893"
"704","32.4367","89.4986"
"705","32.4757","93.0475"
"706","32.5147","89.4828"
"707","32.5537","92.1534"
"708","32.5927","90.4710"
"709","32.6317","92.9537"
"710","32.6707","92.4773"
"711","32.7097","90.7136"
"712","32.7487","96.4766"
"713","32.7877","101.7057"
"714","32.8267","104.7512"
"715","32.8657","106.9070"
"716","32.9047","105.3383"
"717","32.9437","103.8738"
"718","32.9827","99.5526"
"719","33.0217","96.1250"
"720","33.0607","93.0563"
"721","33.0997","92.5024"
"722","33.1387","92.9876"
"723","33.1777","91.1198"
"724","33.2167","89.6727"
"725","33.2557","90.1097"
"726","33.2947","90.0074"
"727","33.3337","88.7077"
"728","33.3727","87.8850"
"729","33.4117","88.5050"
"730","33.4507","88.8979"
"731","33.4897","88.3859"
"732","33.5287","88.4521"
"733","33.5677","87.8481"
"734","33.6067","89.2164"
"735","33.6457","88.5133"
"736","33.6847","88.4368"
"737","33.7237","88.7783"
"738","33.7627","86.4944"
"739","33.8017","87.1104"
"740","33.8407","88.5092"
"741","33.8797","88.8195"
"742","33.9187","89.8075"
"743","33.9577","88.9917"
"744","33.9967","89.0976"
"745","34.0357","88.8331"
"746","34.0747","88.7026"
"747","34.1137","88.1983"
"748","34.1527","87.8526"
"749","34.1917","89.0108"
"750","34.2307","88.2130"
"751","34.2697","86.2569"
"752","34.3087","86.4371"
"753","34.3477","87.2960"
"754","34.3867","87.9934"
"755","34.4257","87.4524"
"756","34.4647","86.0485"
"757","34.5037","86.7282"
"758","34.5427","89.2415"
"759","34.5817","92.8098"
"760","34.6207","95.6014"
"761","34.6597","96.9590"
"762","34.6987","101.0295"
"763","34.7377","105.9269"
"764","34.7767","109.4370"
"765","34.8157","112.5013"
"766","34.8547","109.9267"
"767","34.8937","103.8676"
"768","34.9327","99.3003"
"769","34.9717","95.0292"
"770","35.0107","91.1094"
"771","35.0497","89.5001"
"772","35.0887","91.2305"
"773","35.1277","89.3051"
"774","35.1667","86.7578"
"775","35.2057","86.2641"
"776","35.2447","87.2800"
"777","35.2837","86.7609"
"778","35.3227","88.7939"
"779","35.3617","89.5759"
"780","35.4007","90.0655"
"781","35.4397","89.0169"
"782","35.4787","89.0647"
"783","35.5177","88.3540"
"784","35.5567","88.3639"
"785","35.5957","89.6841"
"786","35.6347","89.7023"
"787","35.6737","89.9417"
"788","35.7127","91.4883"
"789","35.7517","90.1342"
"790","35.7907","94.8286"
"791","35.8297","94.6416"
"792","35.8687","98.6534"
"793","35.9077","100.6660"
"794","35.9467","97.7031"
"795","35.9857","92.8950"
"796","36.0247","89.2384"
"797","36.0637","90.8337"
"798","36.1027","88.9738"
"799","36.1417","87.4913"
"800","36.1807","88.7573"
"801","36.2197","85.2639"
"802","36.2587","86.2530"
"803","36.2977","85.6002"
"804","36.3367","88.0845"
"805","36.3757","85.1665"
"806","36.4147","86.5963"
"807","36.4537","85.8016"
"808","36.4927","87.4039"
"809","36.5317","83.0925"
"810","36.5707","84.9346"
"811","36.6097","83.8891"
"812","36.6487","83.4118"
"813","36.6877","84.8189"
"814","36.7267","84.3242"
"815","36.7657","84.3209"
"816","36.8047","85.0821"
"817","36.8437","85.8476"
"818","36.8827","85.6251"
"819","36.9217","85.4065"
"820","36.9607","83.6964"
"821","36.9997","85.9258"
"822","37.0387","86.7589"
"823","37.0777","83.8055"
"824","37.1167","82.9856"
"825","37.1557","83.5495"
"826","37.1947","87.3127"
"827","37.2337","83.6700"
"828","37.2727","84.3446"
"829","37.3117","85.2733"
"830","37.3507","85.7887"
"831","37.3897","83.4581"
"832","37.4287","86.2598"
"833","37.4677","84.0782"
"834","37.5067","86.1659"
"835","37.5457","87.2425"
"836","37.5847","86.1847"
"837","37.6237","84.4015"
"838","37.6627","86.3788"
"839","37.7017","86.1766"
"840","37.7407","86.0594"
"841","37.7797","86.5713"
"842","37.8187","84.6297"
"843","37.8577","84.5669"
"844","37.8967","85.8849"
"845","37.9357","85.2256"
"846","37.9747","83.7172"
"847","38.0137","84.7163"
"848","38.0527","85.5288"
"849","38.0917","85.7313"
"850","38.1307","85.8079"
"851","38.1697","83.8025"
"852","38.2087","83.0569"
"853","38.2477","84.9560"
"854","38.2867","87.8808"
"855","38.3257","87.0900"
"856","38.3647","86.7890"
"857","38.4037","86.4767"
"858","38.4427","85.2940"
"859","38.4817","86.5422"
"860","38.5207","86.6456"
"861","38.5597","88.1703"
"862","38.5987","92.4496"
"863","38.6377","96.3159"
"864","38.6767","99.9100"
"865","38.7157","102.2839"
"866","38.7547","102.4019"
"867","38.7937","101.5522"
"868","38.8327","97.4463"
"869","38.8717","93.4550"
"870","38.9107","92.3339"
"871","38.9497","89.1792"
"872","38.9887","87.5830"
"873","39.0277","87.3871"
"874","39.0667","84.6129"
"875","39.1057","85.4367"
"876","39.1447","84.5519"
"877","39.1837","83.0289"
"878","39.2227","84.8402"
"879","39.2617","85.9851"
"880","39.3007","85.7409"
"881","39.3397","84.7990"
"882","39.3787","86.3967"
"883","39.4177","87.4088"
"884","39.4567","87.6949"
"885","39.4957","85.4118"
"886","39.5347","84.8630"
"887","39.5737","85.4785"
"888","39.6127","84.0423"
"889","39.6517","86.4785"
"890","39.6907","84.7834"
"891","39.7297","85.7679"
"892","39.7687","86.0625"
"893","39.8077","84.6797"
"894","39.8467","84.6425"
"895","39.8857","82.2644"
"896","39.9247","82.9928"
"897","39.9637","81.4559"
"898","40.0027","81.9577"
"899","40.0417","85.2455"
"900","40.0807","84.2581"
"901","40.1197","82.0134"
"902","40.1587","87.6962"
"903","40.1977","87.3603"
"904","40.2367","84.0932"
"905","40.2757","87.4748"
"906","40.3147","86.6803"
"907","40.3537","85.2892"
"908","40.3927","90.2374"
"909","40.4317","89.9293"
"910","40.4707","88.4206"
"911","40.5097","85.5711"
"912","40.5487","86.4430"
"913","40.5877","87.0542"
"914","40.6267","89.4266"
"915","40.6657","85.4395"
"916","40.7047","87.0446"
"917","40.7437","85.9982"
"918","40.7827","87.1893"
"919","40.8217","87.6841"
"920","40.8607","84.6178"
"921","40.8997","84.9953"
"922","40.9387","86.9897"
"923","40.9777","86.3900"
"924","41.0167","86.8967"
"925","41.0557","84.5188"
"926","41.0947","86.4004"
"927","41.1337","86.5976"
"928","41.1727","87.5387"
"929","41.2117","85.5375"
"930","41.2507","84.3298"
"931","41.2897","85.4080"
"932","41.3287","86.3460"
"933","41.3677","85.3838"
"934","41.4067","86.2876"
"935","41.4457","84.3445"
"936","41.4847","88.4217"
"937","41.5237","89.7142"
"938","41.5627","91.8615"
"939","41.6017","96.3664"
"940","41.6407","99.2893"
"941","41.6797","101.5893"
"942","41.7187","103.4973"
"943","41.7577","101.2644"
"944","41.7967","97.9802"
"945","41.8357","93.0647"
"946","41.8747","91.3541"
"947","41.9137","88.8766"
"948","41.9527","88.0939"
"949","41.9917","87.0067"
"950","42.0307","85.7575"
"951","42.0697","85.1428"
"952","42.1087","88.3924"
"953","42.1477","90.0725"
"954","42.1867","87.1171"
"955","42.2257","86.2661"
"956","42.2647","87.4684"
"957","42.3037","87.7435"
"958","42.3427","86.5768"
"959","42.3817","84.8406"
"960","42.4207","86.0664"
"961","42.4597","85.6810"
"962","42.4987","83.7246"
"963","42.5377","84.6165"
"964","42.5767","84.7692"
"965","42.6157","84.7173"
"966","42.6547","85.4856"
"967","42.6937","87.6639"
"968","42.7327","88.3798"
"969","42.7717","88.2886"
"970","42.8107","88.6319"
"971","42.8497","89.2189"
"972","42.8887","91.0131"
"973","42.9277","94.6898"
"974","42.9667","98.0022"
"975","43.0057","96.2747"
"976","43.0447","94.8571"
"977","43.0837","91.5915"
"978","43.1227","89.6397"
"979","43.1617","88.7089"
"980","43.2007","86.1131"
"981","43.2397","83.9024"
"982","43.2787","84.8415"
"983","43.3177","84.7327"
"984","43.3567","84.4609"
"985","43.3957","84.1132"
"986","43.4347","85.2529"
"987","43.4737","88.1890"
"988","43.5127","87.0408"
"989","43.5517","87.0681"
"990","43.5907","88.2120"
"991","43.6297","89.4617"
"992","43.6687","88.5582"
"993","43.7077","91.5237"
"994","43.7467","92.7600"
"995","43.7857","98.3708"
"996","43.8247","101.7225"
