"No.","Pos. [°2θ]","Iobs [cps]"
"355","18.8257","93.3920"
"356","18.8647","93.1016"
"357","18.9037","91.1199"
"358","18.9427","89.3655"
"359","18.9817","89.8504"
"360","19.0207","92.8335"
"361","19.0597","92.5519"
"362","19.0987","91.6217"
"363","19.1377","92.2304"
"364","19.1767","90.2304"
"365","19.2157","91.1324"
"366","19.2547","93.3438"
"367","19.2937","92.9677"
"368","19.3327","91.6434"
"369","19.3717","92.0100"
"370","19.4107","93.0631"
"371","19.4497","92.9313"
"372","19.4887","92.8790"
"373","19.5277","91.6647"
"374","19.5667","91.0369"
"375","19.6057","90.5099"
"376","19.6447","93.5492"
"377","19.6837","94.4017"
"378","19.7227","97.4245"
"379","19.7617","100.2766"
"380","19.8007","105.6855"
"381","19.8397","109.3192"
"382","19.8787","109.0701"
"383","19.9177","108.4291"
"384","19.9567","104.8661"
"385","19.9957","101.8782"
"386","20.0347","95.8138"
"387","20.0737","93.9014"
"388","20.1127","93.3972"
"389","20.1517","92.4840"
"390","20.1907","89.5222"
"391","20.2297","92.8528"
"392","20.2687","93.0949"
"393","20.3077","90.9513"
"394","20.3467","92.3394"
"395","20.3857","91.9210"
"396","20.4247","89.2401"
"397","20.4637","91.5466"
"398","20.5027","90.8013"
"399","20.5417","87.4659"
"400","20.5807","89.9156"
"401","20.6197","89.3155"
"402","20.6587","93.4986"
"403","20.6977","90.7486"
"404","20.7367","88.2527"
"405","20.7757","93.4912"
"406","20.8147","92.0297"
"407","20.8537","90.9933"
"408","20.8927","92.0812"
"409","20.9317","92.3035"
"410","20.9707","88.7169"
"411","21.0097","90.2542"
"412","21.0487","91.7601"
"413","21.0877","92.0281"
"414","21.1267","95.0189"
"415","21.1657","91.6395"
"416","21.2047","89.2150"
"417","21.2437","93.9106"
"418","21.2827","93.5627"
"419","21.3217","95.4079"
"420","21.3607","96.7708"
"421","21.3997","97.0639"
"422","21.4387","99.0308"
"423","21.4777","102.8906"
"424","21.5167","110.0800"
"425","21.5557","118.3635"
"426","21.5947","136.5746"
"427","21.6337","154.2728"
"428","21.6727","167.0913"
"429","21.7117","162.2920"
"430","21.7507","145.1103"
"431","21.7897","124.2239"
"432","21.8287","110.7909"
"433","21.8677","103.1008"
"434","21.9067","100.3609"
"435","21.9457","98.2543"
"436","21.9847","95.8189"
"437","22.0237","92.9680"
"438","22.0627","95.0182"
"439","22.1017","96.3625"
"440","22.1407","96.2682"
"441","22.1797","97.1309"
"442","22.2187","99.2952"
"443","22.2577","100.3264"
"444","22.2967","99.6275"
"445","22.3357","97.2477"
"446","22.3747","96.1255"
"447","22.4137","94.7762"
"448","22.4527","92.2055"
"449","22.4917","92.4605"
"450","22.5307","95.0141"
"451","22.5697","94.4151"
"452","22.6087","93.2224"
"453","22.6477","94.4873"
"454","22.6867","95.3940"
"455","22.7257","96.4422"
"456","22.7647","97.8113"
"457","22.8037","97.8678"
"458","22.8427","95.2617"
"459","22.8817","93.7410"
"460","22.9207","96.0408"
"461","22.9597","94.6766"
"462","22.9987","92.2973"
"463","23.0377","94.4740"
"464","23.0767","94.2165"
"465","23.1157","92.7581"
"466","23.1547","93.5854"
"467","23.1937","92.9469"
"468","23.2327","91.6258"
"469","23.2717","90.4136"
"470","23.3107","91.2763"
"471","23.3497","92.0815"
"472","23.3887","91.5033"
"473","23.4277","91.3587"
"474","23.4667","90.8176"
"475","23.5057","90.2567"
"476","23.5447","89.8629"
"477","23.5837","89.4885"
"478","23.6227","90.4978"
"479","23.6617","90.7190"
"480","23.7007","90.9701"
"481","23.7397","92.3934"
"482","23.7787","93.2083"
"483","23.8177","92.5507"
"484","23.8567","92.4605"
"485","23.8957","90.0630"
"486","23.9347","91.3422"
"487","23.9737","90.6392"
"488","24.0127","92.1829"
"489","24.0517","95.4837"
"490","24.0907","93.4683"
"491","24.1297","93.6106"
"492","24.1687","95.3310"
"493","24.2077","100.1860"
"494","24.2467","105.6648"
"495","24.2857","109.0219"
"496","24.3247","118.0923"
"497","24.3637","129.0641"
"498","24.4027","133.8637"
"499","24.4417","134.4593"
"500","24.4807","118.7052"
"501","24.5197","114.1891"
"502","24.5587","102.4502"
"503","24.5977","98.6106"
"504","24.6367","94.9216"
"505","24.6757","96.6061"
"506","24.7147","96.8744"
"507","24.7537","96.7757"
"508","24.7927","93.9374"
"509","24.8317","97.4712"
"510","24.8707","95.2796"
"511","24.9097","97.4167"
"512","24.9487","92.6043"
"513","24.9877","93.7754"
"514","25.0267","93.7025"
"515","25.0657","90.5822"
"516","25.1047","94.3373"
"517","25.1437","96.4326"
"518","25.1827","97.3532"
"519","25.2217","95.4412"
"520","25.2607","95.7841"
"521","25.2997","99.2676"
"522","25.3387","99.2001"
"523","25.3777","99.3964"
"524","25.4167","101.7248"
"525","25.4557","100.8557"
"526","25.4947","102.3461"
"527","25.5337","100.3694"
"528","25.5727","97.7268"
"529","25.6117","100.3683"
"530","25.6507","103.7176"
"531","25.6897","105.9839"
"532","25.7287","112.6045"
"533","25.7677","122.2997"
"534","25.8067","137.4310"
"535","25.8457","152.4440"
"536","25.8847","169.8475"
"537","25.9237","175.2644"
"538","25.9627","165.1079"
"539","26.0017","145.3730"
"540","26.0407","124.3691"
"541","26.0797","109.9651"
"542","26.1187","103.9829"
"543","26.1577","99.3160"
"544","26.1967","97.2567"
"545","26.2357","95.9259"
"546","26.2747","95.3171"
"547","26.3137","95.4923"
"548","26.3527","94.0527"
"549","26.3917","94.2462"
"550","26.4307","93.6807"
"551","26.4697","93.6420"
"552","26.5087","93.7506"
"553","26.5477","94.1817"
"554","26.5867","94.7788"
"555","26.6257","93.9183"
"556","26.6647","93.1277"
"557","26.7037","92.4554"
"558","26.7427","90.8928"
"559","26.7817","92.8992"
"560","26.8207","95.7521"
"561","26.8597","93.5636"
"562","26.8987","92.8971"
"563","26.9377","94.3985"
"564","26.9767","94.1986"
"565","27.0157","92.7195"
"566","27.0547","92.9111"
"567","27.0937","91.6206"
"568","27.1327","91.6684"
"569","27.1717","91.3177"
"570","27.2107","91.4239"
"571","27.2497","90.5650"
"572","27.2887","92.5998"
"573","27.3277","91.2035"
"574","27.3667","91.3732"
"575","27.4057","89.7312"
"576","27.4447","90.7247"
"577","27.4837","88.8522"
"578","27.5227","88.0674"
"579","27.5617","89.4190"
"580","27.6007","88.6439"
"581","27.6397","88.1840"
"582","27.6787","87.7157"
"583","27.7177","88.5075"
"584","27.7567","87.2638"
"585","27.7957","89.9256"
"586","27.8347","89.3056"
"587","27.8737","89.5856"
"588","27.9127","89.2413"
"589","27.9517","90.8631"
"590","27.9907","91.3730"
"591","28.0297","92.4357"
"592","28.0687","92.8014"
"593","28.1077","91.8332"
"594","28.1467","90.9354"
"595","28.1857","97.1078"
"596","28.2247","95.3941"
"597","28.2637","98.4469"
"598","28.3027","94.4303"
"599","28.3417","91.8038"
"600","28.3807","89.8234"
"601","28.4197","88.5267"
"602","28.4587","89.9204"
"603","28.4977","87.0606"
"604","28.5367","87.7619"
"605","28.5757","89.7926"
"606","28.6147","88.4779"
"607","28.6537","84.9921"
"608","28.6927","87.4810"
"609","28.7317","87.7208"
"610","28.7707","85.4426"
"611","28.8097","86.2254"
"612","28.8487","89.0562"
"613","28.8877","87.0476"
"614","28.9267","89.8084"
"615","28.9657","85.4760"
"616","29.0047","86.3314"
"617","29.0437","88.1032"
"618","29.0827","89.6195"
"619","29.1217","85.8394"
"620","29.1607","85.9849"
"621","29.1997","88.6076"
"622","29.2387","87.9939"
"623","29.2777","90.2470"
"624","29.3167","92.1148"
"625","29.3557","92.3156"
"626","29.3947","93.5013"
"627","29.4337","95.9664"
"628","29.4727","100.8756"
"629","29.5117","108.0881"
"630","29.5507","114.8785"
"631","29.5897","115.9826"
"632","29.6287","114.2417"
"633","29.6677","109.5690"
"634","29.7067","104.9214"
"635","29.7457","103.1150"
"636","29.7847","105.1520"
"637","29.8237","110.9522"
"638","29.8627","124.1212"
"639","29.9017","144.6880"
"640","29.9407","168.5653"
"641","29.9797","188.3336"
"642","30.0187","192.8536"
"643","30.0577","180.0427"
"644","30.0967","156.7226"
"645","30.1357","131.7672"
"646","30.1747","112.8976"
"647","30.2137","104.0464"
"648","30.2527","97.5260"
"649","30.2917","91.6295"
"650","30.3307","90.6350"
"651","30.3697","90.8347"
"652","30.4087","90.5701"
"653","30.4477","88.4698"
"654","30.4867","86.1678"
"655","30.5257","86.9301"
"656","30.5647","87.8616"
"657","30.6037","88.3186"
"658","30.6427","88.1702"
"659","30.6817","86.5640"
"660","30.7207","86.0811"
"661","30.7597","87.9362"
"662","30.7987","88.0692"
"663","30.8377","86.6928"
"664","30.8767","87.6333"
"665","30.9157","86.2837"
"666","30.9547","84.8722"
"667","30.9937","84.7542"
"668","31.0327","83.9104"
"669","31.0717","86.7730"
"670","31.1107","85.8650"
"671","31.1497","85.1572"
"672","31.1887","86.1986"
"673","31.2277","84.8939"
"674","31.2667","83.0258"
"675","31.3057","83.0089"
"676","31.3447","84.1726"
"677","31.3837","83.8607"
"678","31.4227","83.4287"
"679","31.4617","83.5244"
"680","31.5007","82.0469"
"681","31.5397","83.2520"
"682","31.5787","84.5563"
"683","31.6177","83.3312"
"684","31.6567","84.5184"
"685","31.6957","85.0282"
"686","31.7347","85.2713"
"687","31.7737","86.2394"
"688","31.8127","85.0434"
"689","31.8517","85.2311"
"690","31.8907","85.3219"
"691","31.9297","89.4157"
"692","31.9687","88.7593"
"693","32.0077","86.8549"
"694","32.0467","88.0408"
"695","32.0857","85.9457"
"696","32.1247","85.7472"
"697","32.1637","87.9127"
"698","32.2027","87.0014"
"699","32.2417","85.6584"
"700","32.2807","82.9805"
"701","32.3197","84.3465"
"702","32.3587","85.6833"
"703","32.3977","82.8374"
"704","32.4367","84.1740"
"705","32.4757","83.1817"
"706","32.5147","84.4809"
"707","32.5537","82.5910"
"708","32.5927","87.6291"
"709","32.6317","83.7612"
"710","32.6707","88.1057"
"711","32.7097","89.7330"
"712","32.7487","95.8820"
"713","32.7877","102.6191"
"714","32.8267","107.7841"
"715","32.8657","114.2814"
"716","32.9047","112.0838"
"717","32.9437","106.1835"
"718","32.9827","98.3438"
"719","33.0217","88.0399"
"720","33.0607","85.5424"
"721","33.0997","84.1538"
"722","33.1387","85.4779"
"723","33.1777","86.2762"
"724","33.2167","85.0925"
"725","33.2557","85.2794"
"726","33.2947","83.9100"
"727","33.3337","81.2263"
"728","33.3727","82.5075"
"729","33.4117","82.2274"
"730","33.4507","81.8093"
"731","33.4897","81.2331"
"732","33.5287","81.2215"
"733","33.5677","80.3872"
"734","33.6067","79.9197"
"735","33.6457","80.6962"
"736","33.6847","80.2620"
"737","33.7237","79.4831"
"738","33.7627","81.5352"
"739","33.8017","81.9561"
"740","33.8407","83.1777"
"741","33.8797","83.2204"
"742","33.9187","81.1041"
"743","33.9577","81.7413"
"744","33.9967","81.0153"
"745","34.0357","80.8702"
"746","34.0747","79.6875"
"747","34.1137","78.6470"
"748","34.1527","79.2538"
"749","34.1917","79.6556"
"750","34.2307","80.2333"
"751","34.2697","80.6607"
"752","34.3087","80.1850"
"753","34.3477","79.3874"
"754","34.3867","80.3381"
"755","34.4257","82.7074"
"756","34.4647","83.1190"
"757","34.5037","83.5847"
"758","34.5427","85.0028"
"759","34.5817","85.8450"
"760","34.6207","90.1591"
"761","34.6597","97.9560"
"762","34.6987","106.5713"
"763","34.7377","117.1424"
"764","34.7767","123.2394"
"765","34.8157","120.3931"
"766","34.8547","113.1519"
"767","34.8937","104.2089"
"768","34.9327","97.1332"
"769","34.9717","90.6000"
"770","35.0107","86.4871"
"771","35.0497","84.5871"
"772","35.0887","84.2931"
"773","35.1277","82.2944"
"774","35.1667","81.6098"
"775","35.2057","81.7709"
"776","35.2447","81.5985"
"777","35.2837","84.1526"
"778","35.3227","85.1445"
"779","35.3617","83.4223"
"780","35.4007","83.6712"
"781","35.4397","85.6797"
"782","35.4787","83.6852"
"783","35.5177","83.2276"
"784","35.5567","84.7008"
"785","35.5957","84.8218"
"786","35.6347","84.7178"
"787","35.6737","84.4355"
"788","35.7127","86.4027"
"789","35.7517","84.8941"
"790","35.7907","91.3489"
"791","35.8297","98.9091"
"792","35.8687","102.0387"
"793","35.9077","102.3964"
"794","35.9467","99.7545"
"795","35.9857","94.1932"
"796","36.0247","89.5226"
"797","36.0637","85.5878"
"798","36.1027","80.8197"
"799","36.1417","82.5726"
"800","36.1807","80.9070"
"801","36.2197","75.7929"
"802","36.2587","77.9540"
"803","36.2977","78.3267"
"804","36.3367","78.2806"
"805","36.3757","77.5322"
"806","36.4147","79.0052"
"807","36.4537","76.8194"
"808","36.4927","79.2435"
"809","36.5317","77.4668"
"810","36.5707","76.9509"
"811","36.6097","78.3960"
"812","36.6487","75.8814"
"813","36.6877","78.3770"
"814","36.7267","79.5420"
"815","36.7657","77.8325"
"816","36.8047","79.1815"
"817","36.8437","78.3113"
"818","36.8827","76.0896"
"819","36.9217","79.2478"
"820","36.9607","78.5006"
"821","36.9997","74.2773"
"822","37.0387","76.5615"
"823","37.0777","77.2020"
"824","37.1167","78.5430"
"825","37.1557","76.7702"
"826","37.1947","77.2141"
"827","37.2337","76.8473"
"828","37.2727","76.8081"
"829","37.3117","77.3870"
"830","37.3507","77.4267"
"831","37.3897","74.6179"
"832","37.4287","77.7241"
"833","37.4677","78.9351"
"834","37.5067","76.1797"
"835","37.5457","75.4652"
"836","37.5847","77.0514"
"837","37.6237","79.0325"
"838","37.6627","80.5515"
"839","37.7017","80.0245"
"840","37.7407","80.5180"
"841","37.7797","79.0440"
"842","37.8187","77.3443"
"843","37.8577","78.4715"
"844","37.8967","77.9051"
"845","37.9357","76.9347"
"846","37.9747","76.2716"
"847","38.0137","78.3591"
"848","38.0527","77.1891"
"849","38.0917","76.7536"
"850","38.1307","76.2376"
"851","38.1697","75.7693"
"852","38.2087","78.2121"
"853","38.2477","77.4246"
"854","38.2867","76.7758"
"855","38.3257","78.8312"
"856","38.3647","79.4620"
"857","38.4037","79.5977"
"858","38.4427","81.2236"
"859","38.4817","80.6513"
"860","38.5207","81.4493"
"861","38.5597","88.0949"
"862","38.5987","96.9852"
"863","38.6377","105.6921"
"864","38.6767","111.3958"
"865","38.7157","112.3406"
"866","38.7547","108.6710"
"867","38.7937","103.7105"
"868","38.8327","96.1485"
"869","38.8717","89.2962"
"870","38.9107","85.9300"
"871","38.9497","83.2931"
"872","38.9887","79.4802"
"873","39.0277","77.1630"
"874","39.0667","77.5389"
"875","39.1057","77.9632"
"876","39.1447","76.7479"
"877","39.1837","77.0370"
"878","39.2227","77.9509"
"879","39.2617","78.0859"
"880","39.3007","79.0569"
"881","39.3397","78.2724"
"882","39.3787","77.5275"
"883","39.4177","77.1490"
"884","39.4567","77.7061"
"885","39.4957","77.4768"
"886","39.5347","77.4524"
"887","39.5737","78.8580"
"888","39.6127","77.2181"
"889","39.6517","78.5680"
"890","39.6907","78.9715"
"891","39.7297","76.5052"
"892","39.7687","76.2779"
"893","39.8077","75.2535"
"894","39.8467","77.0520"
"895","39.8857","78.6444"
"896","39.9247","77.5439"
"897","39.9637","76.6499"
"898","40.0027","78.9089"
"899","40.0417","77.6093"
"900","40.0807","75.9587"
"901","40.1197","77.7687"
"902","40.1587","77.0080"
"903","40.1977","77.8838"
"904","40.2367","79.6854"
"905","40.2757","79.5560"
"906","40.3147","84.3136"
"907","40.3537","82.8347"
"908","40.3927","85.2366"
"909","40.4317","84.3327"
"910","40.4707","84.0799"
"911","40.5097","81.3157"
"912","40.5487","80.0961"
"913","40.5877","79.1225"
"914","40.6267","79.4065"
"915","40.6657","78.8285"
"916","40.7047","77.4654"
"917","40.7437","78.3545"
"918","40.7827","79.9482"
"919","40.8217","77.2639"
"920","40.8607","77.1910"
"921","40.8997","78.7107"
"922","40.9387","79.0187"
"923","40.9777","78.2025"
"924","41.0167","79.2979"
"925","41.0557","77.1665"
"926","41.0947","77.6946"
"927","41.1337","77.7442"
"928","41.1727","78.7536"
"929","41.2117","77.2537"
"930","41.2507","76.1268"
"931","41.2897","77.1914"
"932","41.3287","78.4141"
"933","41.3677","79.7576"
"934","41.4067","78.1862"
"935","41.4457","78.2024"
"936","41.4847","83.7303"
"937","41.5237","87.2347"
"938","41.5627","94.3056"
"939","41.6017","101.9315"
"940","41.6407","107.3715"
"941","41.6797","110.3573"
"942","41.7187","106.0198"
"943","41.7577","100.9066"
"944","41.7967","96.1502"
"945","41.8357","89.5581"
"946","41.8747","84.1311"
"947","41.9137","81.4161"
"948","41.9527","80.8222"
"949","41.9917","78.9088"
"950","42.0307","79.6675"
"951","42.0697","78.0864"
"952","42.1087","77.4110"
"953","42.1477","77.7055"
"954","42.1867","77.2084"
"955","42.2257","78.1004"
"956","42.2647","78.9632"
"957","42.3037","79.3479"
"958","42.3427","78.3909"
"959","42.3817","77.4343"
"960","42.4207","76.4232"
"961","42.4597","75.4822"
"962","42.4987","77.0371"
"963","42.5377","78.4861"
"964","42.5767","77.6768"
"965","42.6157","77.3499"
"966","42.6547","77.0183"
"967","42.6937","76.6493"
"968","42.7327","79.1554"
"969","42.7717","82.7267"
"970","42.8107","87.3137"
"971","42.8497","90.6753"
"972","42.8887","93.9752"
"973","42.9277","95.0938"
"974","42.9667","97.3493"
"975","43.0057","95.7204"
"976","43.0447","88.7857"
"977","43.0837","86.0765"
"978","43.1227","81.8345"
"979","43.1617","78.8306"
"980","43.2007","78.0076"
"981","43.2397","78.4045"
"982","43.2787","79.7086"
"983","43.3177","80.8507"
"984","43.3567","78.4995"
"985","43.3957","76.6359"
"986","43.4347","78.2725"
"987","43.4737","78.5645"
"988","43.5127","78.2830"
"989","43.5517","79.9003"
"990","43.5907","82.0002"
"991","43.6297","82.4408"
"992","43.6687","85.3080"
"993","43.7077","90.2377"
"994","43.7467","96.4332"
"995","43.7857","107.0073"
"996","43.8247","115.3042"
