"No.","Pos. [°2θ]","Iobs [cps]"
"981","43.2397","87.8783"
"982","43.2787","88.4108"
"983","43.3177","86.8514"
"984","43.3567","85.0518"
"985","43.3957","84.7489"
"986","43.4347","85.3776"
"987","43.4737","87.1730"
"988","43.5127","86.0594"
"989","43.5517","85.1949"
"990","43.5907","85.6058"
"991","43.6297","87.2048"
"992","43.6687","89.4278"
"993","43.7077","88.8229"
"994","43.7467","92.6761"
"995","43.7857","92.0371"
"996","43.8247","94.1825"
"997","43.8637","103.4243"
"998","43.9027","108.6158"
"999","43.9417","118.1644"
"1000","43.9807","125.4499"
"1001","44.0197","122.8529"
"1002","44.0587","114.6303"
"1003","44.0977","109.8950"
"1004","44.1367","103.9881"
"1005","44.1757","97.9854"
"1006","44.2147","95.1400"
"1007","44.2537","98.1709"
"1008","44.2927","96.2925"
"1009","44.3317","93.3548"
"1010","44.3707","93.0013"
"1011","44.4097","94.9057"
"1012","44.4487","88.2150"
"1013","44.4877","86.9424"
"1014","44.5267","86.7395"
"1015","44.5657","86.1076"
"1016","44.6047","87.7438"
"1017","44.6437","84.2874"
"1018","44.6827","85.1785"
"1019","44.7217","85.9896"
"1020","44.7607","84.5910"
"1021","44.7997","85.4835"
"1022","44.8387","87.8139"
"1023","44.8777","84.8786"
"1024","44.9167","82.4412"
"1025","44.9557","83.6370"
"1026","44.9947","81.2443"
"1027","45.0337","83.1253"
"1028","45.0727","84.1810"
"1029","45.1117","82.9424"
"1030","45.1507","82.0118"
"1031","45.1897","81.9844"
"1032","45.2287","82.2926"
"1033","45.2677","84.3139"
"1034","45.3067","84.0073"
"1035","45.3457","85.4529"
"1036","45.3847","85.5972"
"1037","45.4237","84.9902"
"1038","45.4627","87.4466"
"1039","45.5017","88.3119"
"1040","45.5407","86.8490"
"1041","45.5797","87.4479"
"1042","45.6187","87.1683"
"1043","45.6577","84.2556"
"1044","45.6967","84.6235"
"1045","45.7357","84.2829"
"1046","45.7747","85.0517"
"1047","45.8137","86.1202"
"1048","45.8527","85.0994"
"1049","45.8917","86.0129"
"1050","45.9307","85.0547"
"1051","45.9697","83.0118"
"1052","46.0087","84.9803"
"1053","46.0477","85.7908"
"1054","46.0867","84.5623"
"1055","46.1257","83.6036"
"1056","46.1647","84.3914"
"1057","46.2037","82.4402"
"1058","46.2427","81.2506"
"1059","46.2817","83.2575"
"1060","46.3207","85.9694"
"1061","46.3597","87.3771"
"1062","46.3987","87.7801"
"1063","46.4377","88.8175"
"1064","46.4767","86.7297"
"1065","46.5157","84.0647"
"1066","46.5547","82.5057"
"1067","46.5937","82.2682"
"1068","46.6327","82.7729"
"1069","46.6717","83.1272"
"1070","46.7107","83.0025"
"1071","46.7497","81.8367"
"1072","46.7887","81.3548"
"1073","46.8277","81.4077"
"1074","46.8667","81.0766"
"1075","46.9057","80.0419"
"1076","46.9447","80.9147"
"1077","46.9837","81.5070"
"1078","47.0227","80.6540"
"1079","47.0617","81.4069"
"1080","47.1007","82.3464"
"1081","47.1397","80.3410"
"1082","47.1787","81.5054"
"1083","47.2177","82.1079"
"1084","47.2567","82.0937"
"1085","47.2957","83.2302"
"1086","47.3347","83.8553"
"1087","47.3737","83.2382"
"1088","47.4127","80.3977"
"1089","47.4517","79.1312"
"1090","47.4907","79.9770"
"1091","47.5297","80.8132"
"1092","47.5687","77.5702"
"1093","47.6077","78.5490"
"1094","47.6467","81.6369"
"1095","47.6857","81.0540"
"1096","47.7247","81.9307"
"1097","47.7637","81.5798"
"1098","47.8027","80.1594"
"1099","47.8417","78.6620"
"1100","47.8807","80.6163"
"1101","47.9197","82.1463"
"1102","47.9587","81.0912"
"1103","47.9977","81.5099"
"1104","48.0367","79.6015"
"1105","48.0757","80.5058"
"1106","48.1147","81.7480"
"1107","48.1537","80.6140"
"1108","48.1927","83.1225"
"1109","48.2317","84.4947"
"1110","48.2707","81.8857"
"1111","48.3097","81.6915"
"1112","48.3487","80.1898"
"1113","48.3877","81.3768"
"1114","48.4267","80.2880"
"1115","48.4657","81.2186"
"1116","48.5047","81.1379"
"1117","48.5437","79.4174"
"1118","48.5827","79.2250"
"1119","48.6217","79.2763"
"1120","48.6607","79.0215"
"1121","48.6997","78.5131"
"1122","48.7387","80.8545"
"1123","48.7777","81.7488"
"1124","48.8167","81.3362"
"1125","48.8557","81.0071"
"1126","48.8947","80.5979"
"1127","48.9337","78.1919"
"1128","48.9727","79.8087"
"1129","49.0117","79.8088"
"1130","49.0507","78.6874"
"1131","49.0897","77.4669"
"1132","49.1287","77.1426"
"1133","49.1677","78.3990"
"1134","49.2067","77.4943"
"1135","49.2457","78.3401"
"1136","49.2847","77.1857"
"1137","49.3237","79.7543"
"1138","49.3627","81.0405"
"1139","49.4017","80.0142"
"1140","49.4407","80.7756"
"1141","49.4797","81.4805"
"1142","49.5187","81.5222"
"1143","49.5577","80.0036"
"1144","49.5967","80.3276"
"1145","49.6357","79.0082"
"1146","49.6747","78.8177"
"1147","49.7137","78.3684"
"1148","49.7527","80.1035"
"1149","49.7917","81.3379"
"1150","49.8307","81.9164"
"1151","49.8697","80.1357"
"1152","49.9087","79.3461"
"1153","49.9477","79.7155"
"1154","49.9867","81.1401"
"1155","50.0257","80.9594"
"1156","50.0647","79.9240"
"1157","50.1037","79.2485"
"1158","50.1427","77.9841"
"1159","50.1817","78.1652"
"1160","50.2207","78.6907"
"1161","50.2597","80.0607"
"1162","50.2987","80.8204"
"1163","50.3377","79.8668"
"1164","50.3767","79.1035"
"1165","50.4157","79.7256"
"1166","50.4547","81.8288"
"1167","50.4937","80.7063"
"1168","50.5327","79.0230"
"1169","50.5717","80.5917"
"1170","50.6107","83.1978"
"1171","50.6497","83.3872"
"1172","50.6887","81.9648"
"1173","50.7277","83.5367"
"1174","50.7667","84.9087"
"1175","50.8057","87.9392"
"1176","50.8447","92.2792"
"1177","50.8837","97.6753"
"1178","50.9227","100.6739"
"1179","50.9617","104.7618"
"1180","51.0007","104.9430"
"1181","51.0397","101.0712"
"1182","51.0787","101.2297"
"1183","51.1177","100.0892"
"1184","51.1567","100.1625"
"1185","51.1957","98.9127"
"1186","51.2347","97.2414"
"1187","51.2737","95.1665"
"1188","51.3127","93.6404"
"1189","51.3517","93.1246"
"1190","51.3907","89.3568"
"1191","51.4297","86.0836"
"1192","51.4687","85.2713"
"1193","51.5077","85.3025"
"1194","51.5467","83.5526"
"1195","51.5857","82.1835"
"1196","51.6247","82.0742"
"1197","51.6637","80.5039"
"1198","51.7027","82.4900"
"1199","51.7417","80.2366"
"1200","51.7807","79.1350"
"1201","51.8197","78.5732"
"1202","51.8587","83.3315"
"1203","51.8977","78.4185"
"1204","51.9367","79.4926"
"1205","51.9757","82.1617"
"1206","52.0147","79.9001"
"1207","52.0537","80.3196"
"1208","52.0927","82.1524"
"1209","52.1317","84.1054"
"1210","52.1707","81.8463"
"1211","52.2097","84.8456"
"1212","52.2487","86.8239"
"1213","52.2877","86.7746"
"1214","52.3267","88.6132"
"1215","52.3657","88.7210"
"1216","52.4047","87.8411"
"1217","52.4437","85.9471"
"1218","52.4827","82.3648"
"1219","52.5217","85.1957"
"1220","52.5607","83.0456"
"1221","52.5997","83.5313"
"1222","52.6387","80.2219"
"1223","52.6777","81.2869"
"1224","52.7167","80.0124"
"1225","52.7557","82.7964"
"1226","52.7947","84.2544"
"1227","52.8337","82.4867"
"1228","52.8727","81.1963"
"1229","52.9117","81.4611"
"1230","52.9507","81.2302"
"1231","52.9897","82.5527"
"1232","53.0287","82.3915"
"1233","53.0677","82.9252"
"1234","53.1067","85.3294"
"1235","53.1457","86.0989"
"1236","53.1847","85.4482"
"1237","53.2237","84.4679"
"1238","53.2627","84.8776"
"1239","53.3017","84.0633"
"1240","53.3407","85.4566"
"1241","53.3797","84.9841"
"1242","53.4187","84.4628"
"1243","53.4577","85.0168"
"1244","53.4967","83.6603"
"1245","53.5357","82.5648"
"1246","53.5747","83.8511"
"1247","53.6137","82.7325"
"1248","53.6527","82.6231"
"1249","53.6917","81.7570"
"1250","53.7307","81.1235"
"1251","53.7697","81.4186"
"1252","53.8087","81.2829"
"1253","53.8477","81.9792"
"1254","53.8867","81.3187"
"1255","53.9257","81.5201"
"1256","53.9647","80.8093"
"1257","54.0037","80.1174"
"1258","54.0427","80.7040"
"1259","54.0817","80.3163"
"1260","54.1207","79.2400"
"1261","54.1597","77.9463"
"1262","54.1987","78.2835"
"1263","54.2377","78.6373"
"1264","54.2767","79.3808"
"1265","54.3157","79.9411"
"1266","54.3547","79.3759"
"1267","54.3937","79.3931"
"1268","54.4327","78.3484"
"1269","54.4717","78.7527"
"1270","54.5107","79.0804"
"1271","54.5497","79.2478"
"1272","54.5887","79.4931"
"1273","54.6277","79.5698"
"1274","54.6667","80.5502"
"1275","54.7057","79.7059"
"1276","54.7447","77.4454"
"1277","54.7837","77.7105"
"1278","54.8227","79.0407"
"1279","54.8617","78.8366"
"1280","54.9007","79.1396"
"1281","54.9397","79.2133"
"1282","54.9787","77.6006"
"1283","55.0177","79.8669"
"1284","55.0567","80.4704"
"1285","55.0957","79.9788"
"1286","55.1347","78.8877"
"1287","55.1737","79.9859"
"1288","55.2127","80.2171"
"1289","55.2517","80.7695"
"1290","55.2907","81.5556"
"1291","55.3297","81.6971"
"1292","55.3687","81.6827"
"1293","55.4077","83.3928"
"1294","55.4467","80.7529"
"1295","55.4857","80.4764"
"1296","55.5247","81.3585"
"1297","55.5637","79.5183"
"1298","55.6027","81.2664"
"1299","55.6417","82.0102"
"1300","55.6807","79.0005"
"1301","55.7197","80.8145"
"1302","55.7587","80.2616"
"1303","55.7977","82.3872"
"1304","55.8367","82.5929"
"1305","55.8757","83.0931"
"1306","55.9147","80.0954"
"1307","55.9537","79.3385"
"1308","55.9927","77.7759"
"1309","56.0317","78.0574"
"1310","56.0707","78.9596"
"1311","56.1097","78.0176"
"1312","56.1487","78.6544"
"1313","56.1877","80.8805"
"1314","56.2267","77.4925"
"1315","56.2657","80.2686"
"1316","56.3047","81.0733"
"1317","56.3437","78.9573"
"1318","56.3827","83.5073"
"1319","56.4217","80.6888"
"1320","56.4607","87.3153"
"1321","56.4997","87.0208"
"1322","56.5387","87.2882"
"1323","56.5777","89.4208"
"1324","56.6167","86.0398"
"1325","56.6557","85.2382"
"1326","56.6947","87.3902"
"1327","56.7337","86.6489"
"1328","56.7727","82.8102"
"1329","56.8117","82.8860"
"1330","56.8507","80.4934"
"1331","56.8897","81.4548"
"1332","56.9287","82.1964"
"1333","56.9677","84.7131"
"1334","57.0067","83.3919"
"1335","57.0457","80.2424"
"1336","57.0847","81.7315"
"1337","57.1237","82.5855"
"1338","57.1627","81.3892"
"1339","57.2017","85.1483"
"1340","57.2407","83.2551"
"1341","57.2797","84.0173"
"1342","57.3187","82.9236"
"1343","57.3577","83.0498"
"1344","57.3967","82.9272"
"1345","57.4357","81.5542"
"1346","57.4747","80.9499"
"1347","57.5137","80.2792"
"1348","57.5527","77.9499"
"1349","57.5917","78.8353"
"1350","57.6307","80.4070"
"1351","57.6697","80.0659"
"1352","57.7087","79.8205"
"1353","57.7477","79.6011"
"1354","57.7867","78.8727"
"1355","57.8257","80.4171"
"1356","57.8647","82.6569"
"1357","57.9037","83.4696"
"1358","57.9427","81.5950"
"1359","57.9817","81.8389"
"1360","58.0207","81.5952"
"1361","58.0597","79.9179"
"1362","58.0987","79.5056"
"1363","58.1377","78.7450"
"1364","58.1767","78.6794"
"1365","58.2157","79.2910"
"1366","58.2547","79.9952"
"1367","58.2937","79.7513"
"1368","58.3327","79.1079"
"1369","58.3717","78.6511"
"1370","58.4107","80.8628"
"1371","58.4497","82.0295"
"1372","58.4887","79.1111"
"1373","58.5277","80.6171"
"1374","58.5667","82.5412"
"1375","58.6057","82.7522"
"1376","58.6447","83.0308"
"1377","58.6837","81.9041"
"1378","58.7227","81.5427"
"1379","58.7617","80.4243"
"1380","58.8007","80.7703"
"1381","58.8397","80.1328"
"1382","58.8787","80.3426"
"1383","58.9177","80.7011"
"1384","58.9567","81.2823"
"1385","58.9957","83.3089"
"1386","59.0347","82.0287"
"1387","59.0737","81.2534"
"1388","59.1127","81.4377"
"1389","59.1517","81.9164"
"1390","59.1907","81.9625"
"1391","59.2297","87.4585"
"1392","59.2687","93.0330"
"1393","59.3077","92.2541"
"1394","59.3467","92.6521"
"1395","59.3857","87.6737"
"1396","59.4247","87.6483"
"1397","59.4637","91.5998"
"1398","59.5027","93.9978"
"1399","59.5417","90.9323"
"1400","59.5807","92.2844"
"1401","59.6197","89.0939"
"1402","59.6587","87.2921"
"1403","59.6977","86.3522"
"1404","59.7367","84.4126"
"1405","59.7757","84.4544"
"1406","59.8147","81.0455"
"1407","59.8537","83.2088"
"1408","59.8927","80.5030"
"1409","59.9317","80.3823"
