"No.","Pos. [°2θ]","Iobs [cps]"
"279","15.8617","101.0008"
"280","15.9007","103.4692"
"281","15.9397","102.4997"
"282","15.9787","103.5082"
"283","16.0177","103.3037"
"284","16.0567","102.2144"
"285","16.0957","101.4699"
"286","16.1347","105.6573"
"287","16.1737","104.2486"
"288","16.2127","102.4930"
"289","16.2517","102.0292"
"290","16.2907","101.4621"
"291","16.3297","101.0095"
"292","16.3687","102.9981"
"293","16.4077","105.2695"
"294","16.4467","102.5415"
"295","16.4857","104.9345"
"296","16.5247","102.1650"
"297","16.5637","100.9588"
"298","16.6027","99.5812"
"299","16.6417","103.9746"
"300","16.6807","100.3623"
"301","16.7197","101.5313"
"302","16.7587","100.8980"
"303","16.7977","99.0404"
"304","16.8367","100.5401"
"305","16.8757","98.3048"
"306","16.9147","101.5808"
"307","16.9537","99.9705"
"308","16.9927","99.2337"
"309","17.0317","98.4961"
"310","17.0707","101.5162"
"311","17.1097","102.0202"
"312","17.1487","100.7539"
"313","17.1877","99.9762"
"314","17.2267","98.6077"
"315","17.2657","100.8765"
"316","17.3047","101.4471"
"317","17.3437","100.9992"
"318","17.3827","100.1963"
"319","17.4217","100.2479"
"320","17.4607","99.6392"
"321","17.4997","98.8791"
"322","17.5387","97.7301"
"323","17.5777","97.4329"
"324","17.6167","99.0170"
"325","17.6557","97.7676"
"326","17.6947","98.2138"
"327","17.7337","97.5221"
"328","17.7727","98.7817"
"329","17.8117","96.8092"
"330","17.8507","96.3001"
"331","17.8897","98.9202"
"332","17.9287","100.5037"
"333","17.9677","97.4769"
"334","18.0067","97.7700"
"335","18.0457","97.1720"
"336","18.0847","97.6742"
"337","18.1237","96.3670"
"338","18.1627","98.6044"
"339","18.2017","98.3820"
"340","18.2407","98.1863"
"341","18.2797","98.4017"
"342","18.3187","98.9886"
"343","18.3577","97.8266"
"344","18.3967","97.5040"
"345","18.4357","98.7282"
"346","18.4747","99.1469"
"347","18.5137","96.8065"
"348","18.5527","97.1176"
"349","18.5917","97.9728"
"350","18.6307","98.1027"
"351","18.6697","97.9997"
"352","18.7087","98.1824"
"353","18.7477","97.7725"
"354","18.7867","97.4538"
"355","18.8257","99.1187"
"356","18.8647","98.8878"
"357","18.9037","97.5727"
"358","18.9427","97.6619"
"359","18.9817","97.3637"
"360","19.0207","98.2430"
"361","19.0597","100.0671"
"362","19.0987","97.9296"
"363","19.1377","97.0245"
"364","19.1767","98.9289"
"365","19.2157","98.7384"
"366","19.2547","97.8475"
"367","19.2937","96.3204"
"368","19.3327","97.4288"
"369","19.3717","96.8565"
"370","19.4107","97.4468"
"371","19.4497","99.1315"
"372","19.4887","99.6092"
"373","19.5277","98.0013"
"374","19.5667","97.5612"
"375","19.6057","98.1849"
"376","19.6447","98.1782"
"377","19.6837","98.3129"
"378","19.7227","100.4186"
"379","19.7617","103.8059"
"380","19.8007","105.5705"
"381","19.8397","104.9200"
"382","19.8787","103.8535"
"383","19.9177","103.0735"
"384","19.9567","100.1348"
"385","19.9957","99.7103"
"386","20.0347","97.4704"
"387","20.0737","100.0774"
"388","20.1127","98.3802"
"389","20.1517","96.9158"
"390","20.1907","97.7693"
"391","20.2297","98.6564"
"392","20.2687","97.9726"
"393","20.3077","99.1238"
"394","20.3467","97.7680"
"395","20.3857","98.6129"
"396","20.4247","97.7171"
"397","20.4637","95.6014"
"398","20.5027","97.2300"
"399","20.5417","95.1825"
"400","20.5807","98.7692"
"401","20.6197","98.3931"
"402","20.6587","99.0103"
"403","20.6977","96.0045"
"404","20.7367","101.3538"
"405","20.7757","97.4095"
"406","20.8147","97.4567"
"407","20.8537","96.4503"
"408","20.8927","98.0569"
"409","20.9317","96.9571"
"410","20.9707","96.1359"
"411","21.0097","97.9063"
"412","21.0487","98.5366"
"413","21.0877","98.2759"
"414","21.1267","100.0810"
"415","21.1657","100.6133"
"416","21.2047","98.5667"
"417","21.2437","102.6141"
"418","21.2827","101.2610"
"419","21.3217","102.7483"
"420","21.3607","103.1129"
"421","21.3997","105.2650"
"422","21.4387","105.9005"
"423","21.4777","112.1171"
"424","21.5167","116.6540"
"425","21.5557","124.6582"
"426","21.5947","127.5882"
"427","21.6337","133.4748"
"428","21.6727","133.2333"
"429","21.7117","129.3508"
"430","21.7507","121.4533"
"431","21.7897","113.2406"
"432","21.8287","108.4540"
"433","21.8677","106.4021"
"434","21.9067","104.8765"
"435","21.9457","104.4811"
"436","21.9847","104.1156"
"437","22.0237","103.1909"
"438","22.0627","102.1296"
"439","22.1017","103.6875"
"440","22.1407","105.0872"
"441","22.1797","105.2751"
"442","22.2187","106.3868"
"443","22.2577","106.6954"
"444","22.2967","106.4633"
"445","22.3357","102.5653"
"446","22.3747","102.2113"
"447","22.4137","103.5270"
"448","22.4527","102.8317"
"449","22.4917","101.4204"
"450","22.5307","100.5367"
"451","22.5697","103.4277"
"452","22.6087","105.6603"
"453","22.6477","104.2086"
"454","22.6867","104.0349"
"455","22.7257","106.0483"
"456","22.7647","106.1416"
"457","22.8037","103.7601"
"458","22.8427","102.3729"
"459","22.8817","102.4362"
"460","22.9207","102.5050"
"461","22.9597","103.2406"
"462","22.9987","103.5444"
"463","23.0377","101.8380"
"464","23.0767","101.9443"
"465","23.1157","103.6123"
"466","23.1547","103.2146"
"467","23.1937","102.2860"
"468","23.2327","100.4728"
"469","23.2717","101.2370"
"470","23.3107","101.6192"
"471","23.3497","102.1190"
"472","23.3887","103.6157"
"473","23.4277","103.9018"
"474","23.4667","102.8611"
"475","23.5057","100.8398"
"476","23.5447","99.7135"
"477","23.5837","101.0551"
"478","23.6227","101.7702"
"479","23.6617","103.3545"
"480","23.7007","99.9575"
"481","23.7397","101.5894"
"482","23.7787","102.3168"
"483","23.8177","104.9657"
"484","23.8567","103.6603"
"485","23.8957","102.6888"
"486","23.9347","104.6060"
"487","23.9737","103.4404"
"488","24.0127","102.9900"
"489","24.0517","100.8144"
"490","24.0907","107.3936"
"491","24.1297","109.4415"
"492","24.1687","107.9571"
"493","24.2077","111.1583"
"494","24.2467","109.4689"
"495","24.2857","115.9992"
"496","24.3247","120.0083"
"497","24.3637","122.7127"
"498","24.4027","119.6762"
"499","24.4417","117.3437"
"500","24.4807","112.3226"
"501","24.5197","109.1131"
"502","24.5587","105.8986"
"503","24.5977","106.4011"
"504","24.6367","104.2471"
"505","24.6757","102.4188"
"506","24.7147","107.4051"
"507","24.7537","104.4519"
"508","24.7927","101.3310"
"509","24.8317","104.8380"
"510","24.8707","102.0545"
"511","24.9097","103.7897"
"512","24.9487","103.7376"
"513","24.9877","103.9535"
"514","25.0267","102.2743"
"515","25.0657","103.3198"
"516","25.1047","103.2146"
"517","25.1437","101.9615"
"518","25.1827","102.5892"
"519","25.2217","104.1536"
"520","25.2607","103.2592"
"521","25.2997","105.5367"
"522","25.3387","101.5955"
"523","25.3777","102.5680"
"524","25.4167","106.4929"
"525","25.4557","105.1209"
"526","25.4947","105.4776"
"527","25.5337","104.5660"
"528","25.5727","107.1386"
"529","25.6117","106.1354"
"530","25.6507","107.1245"
"531","25.6897","112.2290"
"532","25.7287","116.1811"
"533","25.7677","122.8826"
"534","25.8067","131.3816"
"535","25.8457","137.5387"
"536","25.8847","137.4449"
"537","25.9237","133.2502"
"538","25.9627","126.4470"
"539","26.0017","119.9584"
"540","26.0407","113.1222"
"541","26.0797","109.2455"
"542","26.1187","104.4520"
"543","26.1577","101.8529"
"544","26.1967","101.5213"
"545","26.2357","100.9007"
"546","26.2747","100.2756"
"547","26.3137","100.7010"
"548","26.3527","102.0900"
"549","26.3917","102.3355"
"550","26.4307","101.4540"
"551","26.4697","101.5564"
"552","26.5087","100.0233"
"553","26.5477","98.2231"
"554","26.5867","99.3026"
"555","26.6257","99.9141"
"556","26.6647","101.1794"
"557","26.7037","101.3626"
"558","26.7427","99.3728"
"559","26.7817","98.8925"
"560","26.8207","97.9129"
"561","26.8597","98.2947"
"562","26.8987","99.9689"
"563","26.9377","100.3908"
"564","26.9767","101.0850"
"565","27.0157","100.1828"
"566","27.0547","100.8063"
"567","27.0937","102.2735"
"568","27.1327","98.4198"
"569","27.1717","97.5172"
"570","27.2107","97.8697"
"571","27.2497","97.8410"
"572","27.2887","98.8416"
"573","27.3277","99.1665"
"574","27.3667","100.3779"
"575","27.4057","101.1428"
"576","27.4447","99.5124"
"577","27.4837","100.2451"
"578","27.5227","101.9883"
"579","27.5617","100.5397"
"580","27.6007","97.7909"
"581","27.6397","98.5344"
"582","27.6787","95.9532"
"583","27.7177","97.1368"
"584","27.7567","98.5636"
"585","27.7957","96.4212"
"586","27.8347","97.8127"
"587","27.8737","98.2660"
"588","27.9127","98.2703"
"589","27.9517","98.3306"
"590","27.9907","100.3125"
"591","28.0297","98.8847"
"592","28.0687","97.7063"
"593","28.1077","99.6941"
"594","28.1467","100.1064"
"595","28.1857","102.4635"
"596","28.2247","102.8350"
"597","28.2637","102.6125"
"598","28.3027","101.9566"
"599","28.3417","100.7329"
"600","28.3807","98.3258"
"601","28.4197","98.0744"
"602","28.4587","101.2050"
"603","28.4977","97.7539"
"604","28.5367","99.4053"
"605","28.5757","96.7934"
"606","28.6147","96.6701"
"607","28.6537","98.4312"
"608","28.6927","99.7518"
"609","28.7317","100.3240"
"610","28.7707","98.6341"
"611","28.8097","100.7400"
"612","28.8487","97.2041"
"613","28.8877","97.8071"
"614","28.9267","102.0050"
"615","28.9657","99.8520"
"616","29.0047","100.8994"
"617","29.0437","100.1083"
"618","29.0827","98.3865"
"619","29.1217","98.6320"
"620","29.1607","99.3620"
"621","29.1997","98.3094"
"622","29.2387","98.8842"
"623","29.2777","100.6680"
"624","29.3167","101.1931"
"625","29.3557","101.5869"
"626","29.3947","101.8194"
"627","29.4337","104.3934"
"628","29.4727","110.4053"
"629","29.5117","109.6711"
"630","29.5507","110.3804"
"631","29.5897","109.3598"
"632","29.6287","106.4320"
"633","29.6677","107.5681"
"634","29.7067","106.0865"
"635","29.7457","109.0153"
"636","29.7847","112.2694"
"637","29.8237","119.4795"
"638","29.8627","127.3051"
"639","29.9017","136.8160"
"640","29.9407","145.0894"
"641","29.9797","147.1347"
"642","30.0187","142.0650"
"643","30.0577","131.7101"
"644","30.0967","118.9873"
"645","30.1357","111.3254"
"646","30.1747","106.0226"
"647","30.2137","101.7263"
"648","30.2527","98.7036"
"649","30.2917","97.3991"
"650","30.3307","95.8428"
"651","30.3697","96.1421"
"652","30.4087","96.9283"
"653","30.4477","95.2667"
"654","30.4867","95.4251"
"655","30.5257","95.3564"
"656","30.5647","94.3255"
"657","30.6037","93.7071"
"658","30.6427","93.0424"
"659","30.6817","93.9488"
"660","30.7207","93.3541"
"661","30.7597","94.0330"
"662","30.7987","95.9499"
"663","30.8377","94.8382"
"664","30.8767","94.5268"
"665","30.9157","94.9399"
"666","30.9547","94.8172"
"667","30.9937","91.8776"
"668","31.0327","90.7092"
"669","31.0717","92.2366"
"670","31.1107","93.8151"
"671","31.1497","92.7479"
"672","31.1887","92.6286"
"673","31.2277","92.0218"
"674","31.2667","91.7051"
"675","31.3057","91.2761"
"676","31.3447","91.4145"
"677","31.3837","89.7828"
"678","31.4227","91.0513"
"679","31.4617","90.2188"
"680","31.5007","89.6436"
"681","31.5397","91.9535"
"682","31.5787","93.1345"
"683","31.6177","93.0123"
"684","31.6567","91.5907"
"685","31.6957","91.6564"
"686","31.7347","92.3579"
"687","31.7737","92.0511"
"688","31.8127","91.2789"
"689","31.8517","92.8632"
"690","31.8907","95.1172"
"691","31.9297","93.4741"
"692","31.9687","94.2057"
"693","32.0077","90.5368"
"694","32.0467","91.8827"
"695","32.0857","95.0024"
"696","32.1247","92.7658"
"697","32.1637","93.4673"
"698","32.2027","93.2548"
"699","32.2417","89.6485"
"700","32.2807","91.2219"
"701","32.3197","89.2766"
"702","32.3587","89.9319"
"703","32.3977","90.9136"
"704","32.4367","90.1067"
"705","32.4757","90.7362"
"706","32.5147","94.9399"
"707","32.5537","93.3581"
"708","32.5927","93.3499"
"709","32.6317","92.7835"
"710","32.6707","94.5912"
"711","32.7097","97.4120"
"712","32.7487","100.9736"
"713","32.7877","104.6074"
"714","32.8267","104.1728"
"715","32.8657","101.6112"
"716","32.9047","100.2148"
"717","32.9437","95.0385"
"718","32.9827","91.3805"
"719","33.0217","91.7478"
"720","33.0607","90.3109"
"721","33.0997","93.0021"
"722","33.1387","89.7209"
"723","33.1777","90.6129"
"724","33.2167","90.2366"
"725","33.2557","88.7713"
"726","33.2947","89.0093"
"727","33.3337","91.3357"
"728","33.3727","91.5874"
"729","33.4117","88.6512"
"730","33.4507","90.9008"
"731","33.4897","90.0610"
"732","33.5287","87.8016"
"733","33.5677","86.8008"
"734","33.6067","88.3676"
"735","33.6457","88.8051"
"736","33.6847","87.3144"
"737","33.7237","88.7129"
"738","33.7627","89.5023"
"739","33.8017","88.8936"
"740","33.8407","89.1039"
"741","33.8797","88.3494"
"742","33.9187","87.1991"
"743","33.9577","87.5700"
"744","33.9967","87.3898"
"745","34.0357","86.9909"
"746","34.0747","86.4673"
"747","34.1137","85.9639"
"748","34.1527","86.5953"
"749","34.1917","86.2015"
"750","34.2307","86.5415"
"751","34.2697","89.7678"
"752","34.3087","89.2303"
"753","34.3477","88.7404"
"754","34.3867","88.8543"
"755","34.4257","88.0052"
"756","34.4647","87.9188"
"757","34.5037","87.3645"
"758","34.5427","89.2649"
"759","34.5817","93.9984"
"760","34.6207","98.8898"
"761","34.6597","102.9229"
"762","34.6987","105.6917"
"763","34.7377","106.6115"
"764","34.7767","106.4666"
"765","34.8157","103.6807"
"766","34.8547","98.0256"
"767","34.8937","95.7653"
"768","34.9327","94.2569"
"769","34.9717","92.4351"
"770","35.0107","91.5300"
"771","35.0497","88.1291"
"772","35.0887","87.0358"
"773","35.1277","88.7026"
"774","35.1667","88.4491"
"775","35.2057","88.3032"
"776","35.2447","89.2495"
"777","35.2837","88.7286"
"778","35.3227","87.7926"
"779","35.3617","88.5582"
"780","35.4007","90.2330"
"781","35.4397","91.5362"
"782","35.4787","87.8893"
"783","35.5177","89.1682"
"784","35.5567","89.1288"
"785","35.5957","92.6720"
"786","35.6347","91.0460"
"787","35.6737","90.3234"
"788","35.7127","92.3955"
"789","35.7517","92.8769"
"790","35.7907","95.2362"
"791","35.8297","96.1872"
"792","35.8687","95.9204"
"793","35.9077","92.4576"
"794","35.9467","90.4712"
"795","35.9857","89.7165"
"796","36.0247","88.9024"
"797","36.0637","88.0694"
"798","36.1027","84.4369"
"799","36.1417","87.2469"
"800","36.1807","85.7379"
"801","36.2197","87.5123"
"802","36.2587","85.5059"
"803","36.2977","85.0686"
"804","36.3367","84.1504"
"805","36.3757","86.4312"
"806","36.4147","87.7574"
"807","36.4537","82.0041"
"808","36.4927","83.4421"
"809","36.5317","84.1256"
"810","36.5707","85.1669"
"811","36.6097","85.4953"
"812","36.6487","85.0915"
"813","36.6877","83.6230"
"814","36.7267","87.8923"
"815","36.7657","82.6678"
"816","36.8047","83.9322"
"817","36.8437","83.6272"
"818","36.8827","82.9283"
"819","36.9217","85.7109"
"820","36.9607","82.9154"
"821","36.9997","84.7148"
"822","37.0387","84.6105"
"823","37.0777","84.3740"
"824","37.1167","84.2756"
"825","37.1557","83.5950"
"826","37.1947","84.2297"
"827","37.2337","81.7706"
"828","37.2727","82.7109"
"829","37.3117","85.4479"
"830","37.3507","84.3202"
"831","37.3897","82.2984"
"832","37.4287","84.8560"
"833","37.4677","86.1787"
"834","37.5067","85.4873"
"835","37.5457","85.1805"
"836","37.5847","86.5395"
"837","37.6237","85.9281"
"838","37.6627","85.8051"
"839","37.7017","84.5417"
"840","37.7407","84.9531"
"841","37.7797","85.1616"
"842","37.8187","84.5601"
"843","37.8577","83.3063"
"844","37.8967","84.2768"
"845","37.9357","85.0502"
"846","37.9747","85.2691"
"847","38.0137","84.1374"
"848","38.0527","82.0380"
"849","38.0917","82.9295"
"850","38.1307","84.4688"
"851","38.1697","85.3201"
"852","38.2087","84.6318"
"853","38.2477","83.4410"
"854","38.2867","85.0827"
"855","38.3257","84.4068"
"856","38.3647","84.1425"
"857","38.4037","85.1664"
"858","38.4427","85.3147"
"859","38.4817","88.5624"
"860","38.5207","92.1002"
"861","38.5597","96.2615"
"862","38.5987","99.8426"
"863","38.6377","101.3677"
"864","38.6767","101.2585"
"865","38.7157","98.3428"
"866","38.7547","96.3513"
"867","38.7937","91.9088"
"868","38.8327","88.7253"
"869","38.8717","88.6073"
"870","38.9107","86.2017"
"871","38.9497","84.4882"
"872","38.9887","85.9692"
"873","39.0277","85.5096"
"874","39.0667","84.6345"
"875","39.1057","83.5786"
"876","39.1447","82.5326"
"877","39.1837","85.0831"
"878","39.2227","87.0625"
"879","39.2617","86.8540"
"880","39.3007","84.1204"
"881","39.3397","84.3918"
"882","39.3787","83.3073"
"883","39.4177","82.9488"
"884","39.4567","85.7473"
"885","39.4957","84.6696"
"886","39.5347","84.0551"
"887","39.5737","85.2803"
"888","39.6127","85.9044"
"889","39.6517","83.5164"
"890","39.6907","84.0454"
"891","39.7297","82.9575"
"892","39.7687","83.6637"
"893","39.8077","82.5146"
"894","39.8467","83.0764"
"895","39.8857","85.2505"
"896","39.9247","85.2217"
"897","39.9637","84.2584"
"898","40.0027","83.6661"
"899","40.0417","84.3300"
"900","40.0807","81.3068"
"901","40.1197","84.8281"
"902","40.1587","88.3178"
"903","40.1977","85.4641"
"904","40.2367","83.9235"
"905","40.2757","85.3646"
"906","40.3147","88.6800"
"907","40.3537","83.6234"
"908","40.3927","84.0763"
"909","40.4317","86.5210"
"910","40.4707","89.0063"
"911","40.5097","86.7184"
"912","40.5487","86.3490"
"913","40.5877","84.8965"
"914","40.6267","86.7550"
"915","40.6657","85.5433"
"916","40.7047","83.8009"
"917","40.7437","85.3239"
"918","40.7827","86.2528"
"919","40.8217","85.2086"
"920","40.8607","84.5773"
"921","40.8997","86.9701"
"922","40.9387","85.9383"
"923","40.9777","84.7954"
"924","41.0167","85.9278"
"925","41.0557","86.2743"
"926","41.0947","86.6363"
"927","41.1337","83.3744"
"928","41.1727","83.1178"
"929","41.2117","86.1543"
"930","41.2507","86.8366"
"931","41.2897","87.0864"
"932","41.3287","88.0051"
"933","41.3677","84.3008"
"934","41.4067","85.4920"
"935","41.4457","87.1327"
"936","41.4847","89.8899"
"937","41.5237","92.7914"
"938","41.5627","96.4073"
"939","41.6017","99.5875"
"940","41.6407","97.3066"
"941","41.6797","96.3286"
"942","41.7187","94.6259"
"943","41.7577","91.7158"
"944","41.7967","91.0945"
"945","41.8357","88.9510"
"946","41.8747","87.5946"
"947","41.9137","86.8004"
"948","41.9527","84.8675"
"949","41.9917","85.2726"
"950","42.0307","85.4042"
"951","42.0697","84.2475"
"952","42.1087","85.5488"
"953","42.1477","84.4945"
"954","42.1867","84.4909"
"955","42.2257","85.0334"
"956","42.2647","84.3678"
"957","42.3037","85.6497"
"958","42.3427","84.8481"
"959","42.3817","84.1772"
"960","42.4207","84.8865"
"961","42.4597","84.7451"
"962","42.4987","84.6164"
"963","42.5377","83.2862"
"964","42.5767","84.0260"
"965","42.6157","86.2637"
"966","42.6547","87.3099"
"967","42.6937","87.4788"
"968","42.7327","86.3214"
"969","42.7717","87.8242"
"970","42.8107","90.2907"
"971","42.8497","94.0887"
"972","42.8887","94.7814"
"973","42.9277","91.1962"
"974","42.9667","92.8061"
"975","43.0057","91.1639"
"976","43.0447","88.6367"
"977","43.0837","87.6461"
"978","43.1227","87.5038"
"979","43.1617","87.4172"
"980","43.2007","86.1838"
"981","43.2397","83.6933"
"982","43.2787","85.6524"
"983","43.3177","86.2331"
"984","43.3567","89.0006"
"985","43.3957","86.2232"
"986","43.4347","85.8624"
"987","43.4737","86.0112"
"988","43.5127","90.4524"
"989","43.5517","89.7943"
"990","43.5907","89.4703"
"991","43.6297","89.8850"
"992","43.6687","94.7757"
"993","43.7077","97.5897"
"994","43.7467","101.0390"
"995","43.7857","103.2045"
"996","43.8247","102.2582"
